,means_avg,means_std,max_avg,max_std
1,-73.15733626815901,7.30468396283177,93.56729435313818,0.34792921014171496
2,-26.18217999206605,17.598855933168892,93.50209678931542,0.5456206022122702
3,32.21028393049092,21.26251636565349,93.65352779436326,0.6296469271950101
4,74.85623748391342,13.410364996964608,93.57134014836794,0.3665231609934338
5,88.41854728357602,4.667301966968735,93.8314922053687,0.2980549281375414
6,92.226633431001,1.7934780647518924,94.04127018016507,0.12981540940329128
7,93.2532012178049,0.4800048997131698,94.03348581157411,0.1208533319479759
8,93.28494733681651,0.6477729605413874,94.05940551574022,0.12505870164752467
9,93.32990582421189,0.7738499075113696,94.09794190861894,0.13984035544554244
10,93.79191766463052,0.37119534550278355,94.12270236855746,0.17600773726789676
11,93.77342557080364,0.620536079172834,94.12866207926042,0.17053590187270315
12,93.88884838380224,0.2867817927688478,94.12866207926042,0.17053590187270315
13,94.01364387187097,0.11927976544555635,94.1528988807393,0.20565705415865926
14,93.7331776403679,0.4350617870782987,94.1528988807393,0.20565705415865926
15,93.7101596046322,0.6985781670631676,94.1652607021987,0.19577362397123527
16,93.90618241649524,0.524355838049592,94.17544300934031,0.18926570829116654
17,94.06879291727654,0.16362202375326776,94.18700993716855,0.17930006923714467
18,94.07359079969314,0.1656194025330742,94.2126006378764,0.17310988087560766
19,93.83330701106108,0.6110269311919893,94.25967142060858,0.19407788989212854
20,94.13226219475959,0.16636824664544414,94.25967142060858,0.19407788989212854
