,means_avg,means_std,max_avg,max_std
1,-86.89451890753018,10.333426120761397,32.377738503190805,44.70036606322504
2,-70.73794711506878,10.391659920292966,78.57923462079798,17.778134338443472
3,-57.79188909001217,17.88888912978023,83.21476842534183,18.710723062002334
4,-39.30929937821267,18.61548213430517,87.13003299543874,7.352121906994504
5,-12.480563589875672,30.52239269387719,90.50748456762268,0.6690008092995637
6,-4.024716522998,22.337978952670024,90.1310786473704,0.36728659223998816
7,4.648105418329908,32.229482985185975,90.5444891923606,0.7220821855314492
8,21.423867017725094,32.61663935798165,90.51634320164625,1.0367497081910622
9,38.5930256396855,23.70558204905167,90.78773645108306,0.6228096520436887
10,45.28027373631563,24.951021497415663,90.78867126250177,0.3378266620875993
11,53.01591667017014,17.379278957136297,91.01927386058075,0.5683317635352034
12,48.877383852821644,23.995232958127175,91.21264127993484,0.5400214497996514
13,61.29962462777043,21.412238290563995,91.15192846433064,0.6423919374402914
14,55.11114439441277,24.91569471095507,91.1860667558989,0.4585746131968013
15,66.0943259097641,22.98694188583396,90.87924027941139,0.32655250307007677
16,75.65453966664545,11.492558513505386,90.76892118897794,0.4284787908381546
17,70.74237736313829,15.673179248421354,90.8536477914632,0.5738096852496207
18,62.35158256484279,20.515063252999376,91.22200359162517,0.3906683319283192
19,69.19817103855596,21.05528063372609,91.00099966686153,0.47323433034398416
20,64.08538998260276,13.338629370590665,91.21546186987337,0.42921822500034756
