,means_avg,means_std,max_avg,max_std
1,-90.43071723883396,2.8284226580967062,89.19020068023079,1.8965708388658127
2,-66.40440368874765,7.618286445933496,89.86206176410064,1.7904195092610073
3,-28.44228586055103,12.228799027638052,90.14667977553454,1.947057562616079
4,16.656941413894838,15.61062166091672,90.8284793177894,0.7044668879046146
5,54.09389570401512,15.369143705362532,91.26276386908403,0.7607168511149668
6,78.55461880619673,9.421835143210226,91.5218367358137,0.5579431649937859
7,87.69915289735347,2.9499067861312467,91.76542374010505,0.5125859173997482
8,90.3056252457169,0.9003462044582526,91.70709010875638,0.4532838231859535
9,90.57099508201375,1.2463132169114015,91.73109010875638,0.4270828667652024
10,90.86377088208181,1.2923793814000584,91.79286362882635,0.44559120383447
11,91.32182742860503,0.5067761426270413,91.91206219421258,0.46794287455732025
12,91.4454021821142,0.5905911334094032,91.86155113882808,0.4397874199911774
13,91.53870244371208,0.5543922592730014,92.01909497957854,0.4731610724466332
14,91.63608816764601,0.30941490800193316,92.17181463079208,0.47995934775732063
15,91.67829983314502,0.28560232546987646,92.21373670210741,0.49382783762519
16,91.72626295468078,0.521186936712551,92.22225385531186,0.4685776119408547
17,91.81988128085828,0.5515045351376224,92.22225385531188,0.4685776119408554
18,91.82642224805727,0.586734788676283,92.29000643022452,0.4600810785599613
19,92.0013396824178,0.41548765987246533,92.32763835651589,0.5150441091943804
20,91.78539529128193,0.4489191546974543,92.42999943920057,0.5245720709479712
