,means_avg,means_std,max_avg,max_std
1,-77.5287055938887,6.369591622945881,91.9349933061844,0.4720208795280845
2,-36.454117775511804,16.528900307098343,92.14546046094907,0.3868992824493166
3,17.99960741119233,18.298519703573582,92.2897603913681,0.3846778420714121
4,67.42351145426049,11.233137710059042,92.5139926570601,0.5435317491439389
5,86.40594162972062,4.730763130029443,92.8510438115441,0.5411937495924465
6,90.99829313589552,1.158301344840565,92.89729568146882,0.5157295621779635
7,92.04371913824383,0.4023137295824578,93.01155099751641,0.35461466618683257
8,91.9454056887474,0.5891820789141732,93.11992781482947,0.37455220191732047
9,92.22452638800443,0.6297268084056621,93.14048779594819,0.3276299064503277
10,92.38577622870392,0.5853579268021544,93.14048779594819,0.3276299064503277
11,92.27473980270706,0.7917057261940347,93.27753663082237,0.3127215633358908
12,92.36326133922168,0.8367175493600735,93.2682472561331,0.32304985999397223
13,92.72519485653311,0.38812418193322185,93.2682472561331,0.32304985999397223
14,92.59879996001698,0.5906050724585672,93.27864554765505,0.30914258035902775
15,92.85855884821325,0.540976994214079,93.28253372640947,0.3075666457305098
16,92.69992866305353,0.5704581967189268,93.3004717976892,0.32683323622731647
17,93.10229763337632,0.32786094427006596,93.31662248535193,0.33302857202005326
18,93.01046191356195,0.42067839792705525,93.31706398717283,0.33284346930780057
19,93.15676940686728,0.3261901442840583,93.34886764365915,0.3062245845526234
20,93.17169220877189,0.2993516271498986,93.36842614183824,0.30098137363797833
