POS;dep_error(%)
RBS;100.0
WRB;100.0
FW;100.0
TO;100.0
PRP$;100.0
PDT;100.0
nan;100.0
WP$;100.0
RP;100.0
IN;85.19
VBN;75.0
VBP;75.0
NN;73.13
NNS;70.83
NNP;69.57
VBD;69.23
NNPS;66.67
VB;61.54
VBZ;53.85
RB;45.83
CD;33.33
JJ;32.35
PRP;26.67
VBG;16.67
-RRB-;0.0
``;0.0
WP;0.0
:;0.0
WDT;0.0
MD;0.0
-LRB-;0.0
EX;0.0
POS;0.0
CC;0.0
,;0.0
HYPH;0.0
.;0.0
DT;0.0
'';0.0
